Pm,Ω,e/a,EWF,G,ad-e/n,ad-G,δ-e/n,δ-ρ,Phase
1,2.9633,1.45,4.5465,72.935,0.0473,25.5715,0.1727,0.176,BCC+FCC
2,2.0426,1.7,4.5395,61.65,0.0835,36.31,0.4728,0.302,IM
1,2.9675,1.8,4.706,59.285,0.0511,21.0135,0.185,0.3006,BCC+FCC
2,2.3476,1.6,4.478,63.5,0.0852,34.2,0.4437,0.2975,IM
1,1.9958,2.0,4.6345,73.815,0.046,21.509,0.1746,0.2859,BCC+FCC
1,1.2335,2.15,4.675,70.375,0.0448,21.1775,0.1806,0.3368,BCC+FCC
4,2.9424,1.95,4.8575,66.165,0.0354,19.592,0.1734,0.0811,FCC
1,1.6402,2.15,4.7585,59.205,0.0439,24.2155,0.1658,0.3289,BCC+FCC
1,1.364,2.15,4.645,60.43,0.0483,23.857,0.1945,0.3165,BCC+FCC
3,9.4561,1.45,4.415,80.285,0.0416,38.062,0.3018,0.3713,BCC
4,28.1047,1.8,4.1125,36.305,0.0401,12.5555,0.5035,0.3691,BCC
1,1.8431,2.0,4.6875,70.55,0.053,25.325,0.1897,0.364,BCC+FCC
1,20.0624,1.8,4.5725,61.19,0.0327,18.03,0.1158,0.0806,FCC
1,2.9441,1.8,4.7705,68.59,0.0461,29.74,0.1609,0.2371,BCC+FCC
1,16.5232,1.5,4.644,67.915,0.0495,23.115,0.1641,0.1774,BCC+FCC
1,773.4904,1.65,4.6705,72.605,0.0483,24.554,0.1714,0.2346,BCC+FCC
2,1.9963,1.7,4.486,59.765,0.0805,37.441,0.5141,0.3277,IM
1,1.6622,1.9,4.646,72.71,0.0464,30.328,0.1726,0.3241,BCC+FCC
2,1.5692,1.85,4.5825,65.5,0.088,33.69,0.4615,0.3484,IM
4,1.6534,1.75,4.488,62.065,0.0978,34.7045,0.5412,0.3037,IM
1,5.3127,1.7,4.6755,70.6,0.0518,22.95,0.1725,0.2366,BCC+FCC
3,1.6563,1.75,4.6075,59.54,0.1116,30.966,0.5165,0.2918,IM
1,67.5434,1.6,4.6855,73.035,0.0516,24.208,0.1753,0.2355,BCC+FCC
4,13.3154,1.85,4.7315,55.515,0.0257,18.0095,0.1081,0.1654,FCC
4,6.5363,1.9,4.535,82.035,0.0258,6.959,0.1076,0.0748,FCC
1,1.6532,2.0,4.7095,64.535,0.0442,22.0245,0.1899,0.1914,BCC+FCC
2,15.0831,1.7,4.1715,37.61,0.0413,11.82,0.6004,0.3425,BCC
1,5.1064,1.95,4.525,78.805,0.0278,7.214,0.1191,0.0885,FCC
1,1.7978,1.95,4.752,67.28,0.0471,20.568,0.1959,0.1923,BCC+FCC
1,1.5453,2.1,4.69,69.775,0.0474,26.1625,0.1737,0.3617,BCC+FCC
1,1.9765,2.0,4.7845,64.47,0.043,27.43,0.1548,0.2832,BCC+FCC
3,18.5402,1.75,4.849,65.775,0.0329,21.7875,0.1402,0.122,FCC
1,6.3365,1.65,4.688,66.565,0.049,31.568,0.1722,0.2379,BCC+FCC
1,16.5885,1.9,4.5175,72.245,0.0318,12.6425,0.1424,0.1034,FCC
2,1.7002,1.8,4.5035,54.51,0.0867,30.545,0.5173,0.3351,IM
4,39.6289,1.65,4.2125,44.055,0.0399,12.356,0.4474,0.3993,BCC
3,1.2937,1.85,4.6,61.095,0.1144,31.095,0.5275,0.3044,IM
2,2.1908,1.7,4.4655,64.385,0.0962,34.2435,0.5967,0.3485,IM
2,2.1706,1.6,4.5975,58.1,0.1145,32.9,0.5396,0.3523,IM
1,4.6861,1.7,4.6735,61.47,0.0585,27.731,0.1971,0.3285,BCC+FCC
2,1.5284,1.85,4.595,65.6,0.082,33.52,0.3778,0.3173,IM
4,4.0244,2.0,4.4915,77.685,0.025,8.577,0.1076,0.1637,FCC
1,19.0537,1.85,4.6345,67.095,0.0435,21.266,0.1602,0.279,BCC+FCC
3,1.5121,1.9,4.542,55.94,0.1061,31.326,0.516,0.3624,IM
1,6.6366,1.85,4.5525,79.49,0.0288,12.621,0.1128,0.0809,FCC
1,2.2774,2.0,4.6675,55.655,0.0483,25.577,0.1759,0.3641,BCC+FCC
1,1.7697,1.95,4.5785,61.6,0.0474,26.5,0.1906,0.2415,BCC+FCC
2,1.8361,1.7,4.4895,61.405,0.0701,33.8665,0.3875,0.323,IM
1,1.8603,2.0,4.7125,48.49,0.0487,16.845,0.1977,0.3184,BCC+FCC
1,2.6785,1.85,4.7045,68.69,0.0506,27.441,0.1752,0.2848,BCC+FCC
2,17.906,1.7,4.8075,66.53,0.0342,22.42,0.136,0.0932,FCC
1,2.0864,1.65,4.6145,73.67,0.0437,34.483,0.1842,0.2245,BCC+FCC
2,2.098,1.85,4.4975,62.585,0.118,30.232,0.5429,0.3405,IM
1,3.4466,2.05,4.544,68.38,0.0269,16.958,0.1166,0.1739,FCC
2,2.6074,1.7,4.6075,63.31,0.1143,38.324,0.4973,0.3627,IM
1,2.0207,1.95,4.788,61.96,0.0471,26.212,0.1695,0.2474,BCC+FCC
1,5.5832,1.7,4.6755,66.88,0.0484,29.298,0.17,0.2373,BCC+FCC
1,1.7416,2.05,4.6525,62.785,0.0466,23.308,0.1976,0.3146,BCC+FCC
4,1.6754,1.75,4.528,56.865,0.0888,30.6575,0.4729,0.3002,IM
1,1.5963,1.95,4.846,54.805,0.0502,23.0065,0.1943,0.2766,BCC+FCC
3,5.5942,1.75,4.795,82.04,0.0344,16.926,0.1303,0.0873,FCC
1,2.9348,2.05,4.5455,69.74,0.032,16.22,0.1313,0.2286,FCC
1,2.3785,1.9,4.6895,71.98,0.0511,20.238,0.1729,0.2836,BCC+FCC
1,6.3159,1.95,4.555,69.02,0.0307,15.532,0.122,0.095,FCC
1,1.1494,2.15,4.664,54.905,0.0509,24.4455,0.2038,0.3305,BCC+FCC
1,1.7303,2.1,4.6995,62.77,0.0486,22.88,0.1814,0.2947,BCC+FCC
4,3.9502,1.95,4.7925,68.085,0.0311,20.248,0.1314,0.1063,FCC
4,28.7766,1.65,4.218,40.435,0.0394,11.9045,0.4149,0.4207,BCC
4,3.6022,1.95,4.7725,73.735,0.0318,13.264,0.1604,0.0622,FCC
2,2.0235,1.75,4.496,63.9,0.0888,36.02,0.4591,0.3146,IM
1,1.3796,2.05,4.741,58.785,0.0533,26.4805,0.187,0.3355,BCC+FCC
1,11.2543,1.7,4.673,60.065,0.0472,26.061,0.1759,0.2415,BCC+FCC
2,67.843,1.9,4.8925,71.845,0.0225,18.177,0.0867,0.0625,FCC
3,1.5037,1.65,4.5795,64.83,0.0988,32.733,0.4828,0.303,IM
1,1.7272,2.0,4.69,68.605,0.0528,24.5535,0.1987,0.341,BCC+FCC
1,3.1724,1.95,4.5565,73.19,0.0331,14.826,0.1397,0.1271,FCC
1,1.8612,1.75,4.6645,66.26,0.0468,32.986,0.1855,0.2279,BCC+FCC
1,1.2933,2.0,4.825,58.525,0.057,25.3375,0.208,0.3214,BCC+FCC
3,49.4067,1.8,4.7775,58.08,0.0302,19.076,0.1609,0.0528,FCC
2,10.271,1.95,4.915,71.96,0.028,18.936,0.1422,0.0639,FCC
1,1.3406,2.05,4.6885,72.695,0.0434,18.578,0.1863,0.2701,BCC+FCC
1,8.0386,1.7,4.6595,56.515,0.048,20.328,0.2014,0.1907,BCC+FCC
3,8.3391,1.8,4.8315,72.79,0.0369,22.413,0.1378,0.1727,FCC
2,199.412,1.65,4.175,42.215,0.0429,13.911,0.4698,0.3359,BCC
1,1.3436,2.1,4.807,56.195,0.0485,24.394,0.209,0.2843,BCC+FCC
2,1.5024,1.85,4.475,62.6,0.1255,31.08,0.6889,0.3136,IM
2,25.47,1.75,4.2265,35.035,0.0452,12.8185,0.3825,0.4755,BCC
1,2.2969,1.85,4.6245,67.265,0.0454,26.622,0.1898,0.1888,BCC+FCC
1,2.0013,1.95,4.665,52.305,0.0509,20.7765,0.2118,0.2924,BCC+FCC
4,17.2687,1.75,4.7975,57.8,0.0318,17.27,0.1366,0.1016,FCC
2,1.9026,1.55,4.4745,57.055,0.104,30.8215,0.4932,0.3087,IM
3,2.7401,1.85,4.6475,79.165,0.1176,38.2185,0.5423,0.344,IM
3,169.8767,1.9,4.125,37.175,0.0441,15.4525,0.5049,0.4214,BCC
3,1.8725,1.7,4.5085,61.32,0.0827,39.446,0.5127,0.3105,IM
4,2.6525,2.1,4.4905,67.085,0.0253,18.251,0.1059,0.2242,FCC
1,13.1751,1.85,4.859,61.64,0.0269,20.88,0.1255,0.1175,FCC
1,3.7438,1.95,4.6985,62.165,0.0464,23.485,0.1699,0.3242,BCC+FCC
2,1.6095,1.75,4.491,56.335,0.0826,30.8155,0.418,0.3231,IM
2,242.3031,1.65,4.1515,41.225,0.0426,12.39,0.5802,0.3161,BCC
4,29.3679,1.75,4.194,46.495,0.0464,14.5845,0.5144,0.3846,BCC
3,1.6501,1.9,4.53,61.27,0.1108,31.284,0.5023,0.369,IM
1,2.8513,1.75,4.6235,64.895,0.05,33.084,0.1898,0.2996,BCC+FCC
1,4.5126,1.85,4.7295,59.26,0.0439,25.808,0.1636,0.2827,BCC+FCC
1,2.805,1.95,4.7395,69.275,0.0483,20.5525,0.1736,0.2867,BCC+FCC
1,4.5982,1.4,4.4915,80.955,0.0479,26.945,0.1825,0.1768,BCC+FCC
3,55.3455,1.65,4.1375,39.195,0.0419,12.805,0.4841,0.2996,BCC
1,2.3183,1.85,4.698,67.145,0.0468,29.7595,0.1692,0.2459,BCC+FCC
1,2.2778,1.8,4.756,50.64,0.0542,19.284,0.204,0.2778,BCC+FCC
1,2.455,1.85,4.503,78.37,0.0416,21.222,0.1665,0.2343,BCC+FCC
1,1.149,2.1,4.729,56.725,0.0564,26.4475,0.2156,0.3348,BCC+FCC
1,2.2205,2.05,4.6125,54.03,0.0433,22.529,0.1762,0.3375,BCC+FCC
3,68.2754,1.8,4.6575,58.21,0.0349,18.282,0.1797,0.0853,FCC
1,3.4696,1.9,4.7445,67.39,0.0444,26.271,0.164,0.2824,BCC+FCC
1,1.6934,1.9,4.6385,70.57,0.0449,31.633,0.1684,0.3238,BCC+FCC
3,1.7046,1.7,4.467,63.13,0.091,39.639,0.5362,0.3306,IM
1,1.6222,1.95,4.7195,72.695,0.047,18.048,0.1977,0.1916,BCC+FCC
3,1.8816,1.7,4.528,64.19,0.0956,36.408,0.4832,0.2787,IM
4,1.834,1.9,4.6,64.7,0.1269,30.9,0.5515,0.3189,IM
3,38.3107,1.75,4.215,33.89,0.0461,11.929,0.3777,0.4246,BCC
2,1.6561,1.8,4.5625,62.435,0.1019,30.6585,0.553,0.3454,IM
1,2.5922,1.9,4.5805,69.995,0.0429,26.0255,0.1622,0.2414,BCC+FCC
4,4.2749,1.8,4.8,69.005,0.0253,17.2635,0.0813,0.0572,FCC
1,1.3069,2.15,4.7975,62.045,0.0491,27.245,0.1736,0.3657,BCC+FCC
3,2.0991,1.7,4.4745,60.175,0.0827,35.355,0.4829,0.3267,IM
1,4.7747,1.9,4.859,57.575,0.0311,19.99,0.1445,0.1326,FCC
1,1.8268,1.9,4.6435,66.465,0.0432,33.1515,0.1592,0.3233,BCC+FCC
1,2.7526,1.75,4.542,74.59,0.0428,25.644,0.1842,0.1806,BCC+FCC
3,1.6929,1.9,4.555,64.465,0.1191,30.7715,0.5433,0.336,IM
1,1.982,1.95,4.803,66.24,0.0487,26.18,0.1744,0.2477,BCC+FCC
4,21.2932,1.6,4.1965,37.09,0.0366,13.431,0.5738,0.3871,BCC
4,2.3043,1.7,4.5325,62.005,0.1143,30.7055,0.56,0.3241,IM
1,1.4488,2.1,4.6675,69.885,0.0469,23.881,0.1831,0.3371,BCC+FCC
1,2.2833,2.0,4.7735,65.35,0.048,25.555,0.1719,0.3258,BCC+FCC
1,1.5153,2.2,4.624,59.005,0.0437,27.1855,0.1619,0.395,BCC+FCC
1,1.5392,2.0,4.7635,68.18,0.0491,25.106,0.1936,0.2749,BCC+FCC
1,2.8028,1.9,4.6335,74.645,0.0479,23.647,0.1798,0.322,BCC+FCC
1,2.0817,2.0,4.68,68.41,0.0521,26.628,0.1876,0.3638,BCC+FCC
1,1.2765,2.1,4.704,53.28,0.0545,23.256,0.2145,0.3342,BCC+FCC
1,2.4143,1.45,4.5125,72.155,0.047,19.884,0.1552,0.0886,BCC+FCC
2,2.2152,1.85,4.5725,64.65,0.0964,32.005,0.4673,0.3156,IM
3,2.5557,1.9,4.6175,66.805,0.1236,34.746,0.5397,0.3501,IM
3,1.5878,1.8,4.5235,57.67,0.0975,33.731,0.5191,0.3155,IM
1,4.5556,1.75,4.5955,81.0,0.0458,18.0,0.17,0.2333,BCC+FCC
1,9.3883,1.65,4.7565,74.78,0.0475,22.426,0.1613,0.1782,BCC+FCC
1,1.6398,2.15,4.8085,63.01,0.0409,24.829,0.1544,0.3242,BCC+FCC
4,13.4638,1.8,4.7525,62.225,0.0286,20.9875,0.12,0.0887,FCC
4,7.9703,1.85,4.5025,83.6,0.0265,9.27,0.1087,0.0727,FCC
3,1.4928,1.75,4.4695,52.98,0.0948,32.6,0.5299,0.3218,IM
2,2.4637,1.55,4.495,62.255,0.1054,34.556,0.5198,0.3238,IM
1,1.8547,1.8,4.641,70.05,0.0454,34.72,0.1746,0.2974,BCC+FCC
1,2.3523,1.8,4.6955,67.625,0.0458,27.9225,0.1795,0.1685,BCC+FCC
1,50.1737,1.55,4.6505,52.915,0.0479,17.334,0.1801,0.203,BCC+FCC
2,1.7504,1.9,4.6,64.5,0.0988,35.3,0.4553,0.3742,IM
2,1.7311,1.8,4.535,60.275,0.1182,32.055,0.5818,0.3247,IM
3,1.822,1.75,4.475,61.84,0.1095,31.074,0.6287,0.3335,IM
1,1.6808,2.05,4.565,55.38,0.0451,23.158,0.1923,0.285,BCC+FCC
1,1.5975,2.2,4.73,63.2,0.0427,23.15,0.1646,0.3624,BCC+FCC
1,8.0527,1.7,4.6845,63.465,0.0502,22.185,0.1811,0.2545,BCC+FCC
1,4.0731,1.95,4.5115,69.57,0.0325,15.605,0.1396,0.1261,FCC
1,1.8183,2.05,4.6835,68.67,0.0472,26.146,0.1742,0.3268,BCC+FCC
2,2.3809,1.85,4.5175,59.625,0.1177,30.4125,0.5163,0.361,IM
1,5.1704,1.95,4.6075,74.61,0.0375,10.124,0.2054,0.2253,FCC
1,3.0234,1.85,4.6655,61.56,0.045,27.158,0.1664,0.2448,BCC+FCC
1,5.3339,1.55,4.629,70.54,0.0495,22.466,0.173,0.1828,BCC+FCC
2,145.1316,1.8,4.124,34.245,0.0399,13.8185,0.6646,0.3915,BCC
3,1.9797,1.7,4.485,61.19,0.1046,32.579,0.5986,0.3672,IM
2,1.5431,1.8,4.5805,62.42,0.1125,32.082,0.6019,0.3055,IM
4,56.8741,1.75,4.81,75.32,0.0321,19.572,0.1201,0.0785,FCC
3,8.0123,1.5,4.405,84.83,0.0402,37.756,0.3835,0.3918,BCC
1,1.7389,1.85,4.772,69.51,0.0487,32.47,0.1681,0.2854,BCC+FCC
3,2.8201,1.9,4.7555,74.97,0.0887,38.367,0.3861,0.4282,IM
3,8.989,1.9,4.9125,65.81,0.033,18.948,0.1923,0.1939,FCC
1,1.3723,2.05,4.6785,71.115,0.0491,20.0675,0.1989,0.2752,BCC+FCC
3,8.1045,1.9,4.7275,61.55,0.0194,19.77,0.0747,0.062,FCC
1,1.482,2.15,4.775,56.655,0.0459,23.3805,0.1796,0.3416,BCC+FCC
3,1.8232,1.75,4.4875,61.815,0.1054,32.0165,0.6247,0.3383,IM
3,1.2768,1.8,4.585,60.595,0.1154,30.525,0.5968,0.3316,IM
3,1.6775,1.8,4.51,65.76,0.0922,34.704,0.4802,0.3348,IM
1,1.5714,2.1,4.6065,66.5,0.0459,30.21,0.1708,0.3931,BCC+FCC
1,1.9118,1.9,4.636,69.255,0.046,32.385,0.1712,0.3252,BCC+FCC
3,9.6597,1.8,4.8065,58.345,0.0271,19.204,0.1047,0.1628,FCC
1,2.1995,2.0,4.669,66.355,0.0458,18.674,0.1861,0.1626,BCC+FCC
1,2.1833,1.8,4.708,73.85,0.0475,26.245,0.1749,0.206,BCC+FCC
1,8.4215,1.7,4.6385,58.86,0.0552,22.958,0.1879,0.3265,BCC+FCC
2,1.6306,1.8,4.566,57.205,0.0889,31.797,0.4807,0.3231,IM
1,1.1002,2.15,4.8125,60.01,0.052,25.8,0.1871,0.3439,BCC+FCC
4,63.9386,1.85,4.84,59.65,0.0334,19.105,0.1942,0.1975,FCC
1,1.6212,2.05,4.625,57.78,0.0467,24.06,0.1988,0.2874,BCC+FCC
4,2.2732,1.7,4.575,64.975,0.0959,36.0225,0.5214,0.3563,IM
1,1.8686,1.85,4.6435,66.455,0.0473,31.715,0.1843,0.2711,BCC+FCC
1,1.9309,2.05,4.676,61.6,0.0416,27.8,0.1533,0.3232,BCC+FCC
1,1.7811,2.0,4.8135,53.07,0.0455,20.751,0.1862,0.2747,BCC+FCC
2,1.5782,1.85,4.501,59.755,0.0999,32.5705,0.505,0.322,IM
1,1.2545,2.1,4.78,53.385,0.0499,23.6605,0.1922,0.3192,BCC+FCC
1,1.6257,2.05,4.692,61.785,0.0478,26.825,0.2084,0.2825,BCC+FCC
1,0.8182,2.35,4.268,48.135,0.0296,25.082,0.1556,0.4275,BCC+FCC
2,1.5628,1.85,4.481,64.51,0.0962,32.029,0.5113,0.334,IM
1,1.4898,2.05,4.731,65.12,0.0543,27.3,0.1917,0.3345,BCC+FCC
1,4.7563,1.8,4.674,59.235,0.046,23.259,0.1743,0.1975,BCC+FCC
2,2.0855,1.8,4.4675,56.18,0.0771,32.072,0.4603,0.3525,IM
1,1.244,2.15,4.6765,61.13,0.0514,26.557,0.1998,0.3541,BCC+FCC
1,1.8471,2.1,4.8235,63.44,0.0437,24.526,0.1607,0.3249,BCC+FCC
1,1.3773,2.15,4.6665,60.935,0.0495,27.845,0.1866,0.3761,BCC+FCC
4,20.4714,1.75,4.168,40.7,0.0436,13.4,0.4895,0.399,BCC
1,1.5048,2.0,4.7935,70.21,0.051,25.937,0.1869,0.3023,BCC+FCC
1,3.3818,1.75,4.6855,77.455,0.0485,16.862,0.1928,0.1665,BCC+FCC
3,1.5105,1.8,4.6025,60.04,0.0951,31.002,0.4749,0.2742,IM
1,1.6652,1.95,4.8035,60.025,0.0519,27.93,0.1869,0.3035,BCC+FCC
2,2.0175,1.75,4.562,59.34,0.1009,32.392,0.4707,0.2787,IM
1,1.2534,2.15,4.734,53.66,0.0526,23.122,0.2032,0.358,BCC+FCC
1,8.6905,1.8,4.7345,55.025,0.0414,19.695,0.1577,0.2806,BCC+FCC
4,2.0271,1.75,4.4735,62.585,0.1063,32.085,0.5231,0.3215,IM
1,2.6298,1.95,4.6975,54.865,0.0525,23.091,0.1864,0.366,BCC+FCC
2,8.4639,1.75,4.8475,61.605,0.0274,18.9255,0.1088,0.0786,FCC
2,2.0298,1.8,4.47,59.44,0.0706,32.832,0.4701,0.369,IM
1,2.0737,2.05,4.7245,72.695,0.0427,17.8675,0.1657,0.2848,BCC+FCC
1,1.5449,2.05,4.6325,58.89,0.046,27.119,0.1816,0.3124,BCC+FCC
2,1.4654,1.75,4.477,52.495,0.0928,32.8425,0.5112,0.3151,IM
3,3.2594,1.85,4.925,69.075,0.0369,22.87,0.1726,0.0647,FCC
4,3.0291,1.6,4.685,79.52,0.0737,31.48,0.3681,0.3042,IM
2,1.8271,1.6,4.4675,57.62,0.0934,32.576,0.5416,0.3202,IM
1,1.3259,2.15,4.6765,54.6,0.0487,25.77,0.1815,0.3774,BCC+FCC
4,30.6759,1.75,4.1905,35.325,0.0386,14.015,0.3877,0.418,BCC
1,13.6751,1.55,4.5205,80.89,0.0461,24.063,0.1788,0.23,BCC+FCC
3,2.7498,1.85,4.717,76.63,0.0906,34.114,0.3794,0.4076,IM
3,2.2848,1.85,4.5275,63.545,0.0864,30.983,0.4688,0.3403,IM
1,6.3863,1.9,4.5705,59.83,0.0433,20.636,0.1771,0.2453,BCC+FCC
2,1.6186,1.75,4.58,63.585,0.1045,33.8235,0.5012,0.2992,IM
1,1.7431,2.0,4.631,77.975,0.0445,19.51,0.1678,0.3198,BCC+FCC
1,1.6234,2.05,4.721,67.28,0.0426,21.098,0.186,0.2719,BCC+FCC
1,6.4441,1.95,4.5325,67.53,0.0317,16.401,0.1342,0.1058,FCC
3,11.961,1.8,4.6775,68.96,0.0255,21.468,0.1043,0.074,FCC
2,18.6313,1.75,4.1365,38.525,0.04,12.735,0.4902,0.3717,BCC
1,1.4797,2.0,4.6925,71.13,0.0522,27.701,0.1935,0.3398,BCC+FCC
1,1.179,2.2,4.749,55.26,0.0509,25.142,0.1882,0.3802,BCC+FCC
1,6.8362,1.85,4.465,79.705,0.0288,12.035,0.1209,0.088,FCC
2,1.7439,1.75,4.5445,64.83,0.1005,36.443,0.5322,0.2854,IM
1,2.0063,1.95,4.691,65.74,0.0497,21.328,0.1962,0.2739,BCC+FCC
1,1.6884,2.15,4.6675,61.705,0.0422,26.905,0.1588,0.3605,BCC+FCC
2,1.8762,1.7,4.4665,55.38,0.0837,31.444,0.5882,0.3584,IM
1,9.5889,1.75,4.753,70.78,0.045,23.784,0.1602,0.2338,BCC+FCC
1,2.133,2.0,4.6355,65.285,0.0478,23.325,0.1797,0.2509,BCC+FCC
1,1.6862,1.95,4.746,67.495,0.0502,29.4555,0.1846,0.3017,BCC+FCC
1,352.9766,1.6,4.703,68.84,0.0502,26.54,0.1736,0.2357,BCC+FCC
1,2.0091,1.95,4.7355,66.63,0.0509,25.62,0.1836,0.252,BCC+FCC
2,1.9365,1.75,4.503,64.065,0.0817,35.781,0.4827,0.3264,IM
4,17.1796,1.9,4.0985,30.835,0.0373,9.706,0.4671,0.4304,BCC
1,37.0965,1.65,4.598,75.795,0.0431,24.2565,0.1705,0.2321,BCC+FCC
3,9.8443,1.8,4.799,72.705,0.0367,22.3535,0.1373,0.1727,FCC
1,1.433,1.95,4.766,69.545,0.054,28.386,0.1919,0.3036,BCC+FCC
1,1.3648,2.15,4.6825,67.015,0.0429,21.469,0.181,0.338,BCC+FCC
1,2.0064,1.8,4.6695,66.82,0.0436,33.012,0.1637,0.2541,BCC+FCC
1,11.8328,1.85,4.6125,76.39,0.0309,13.706,0.1175,0.082,FCC
1,1.5178,1.85,4.681,78.815,0.0504,27.6105,0.1837,0.3249,BCC+FCC
4,1.9674,1.75,4.466,55.615,0.081,32.2025,0.4885,0.347,IM
3,1.889,1.8,4.463,60.02,0.1097,31.916,0.551,0.3132,IM
1,3.3814,1.8,4.677,52.675,0.0452,20.245,0.1966,0.1922,BCC+FCC
1,1.6215,2.05,4.67,63.06,0.0474,28.85,0.1795,0.3386,BCC+FCC
2,1.5537,1.7,4.507,64.63,0.0981,37.333,0.5322,0.3181,IM
3,1.701,1.75,4.58,65.165,0.0985,33.6615,0.5268,0.3117,IM
1,1.8596,2.0,4.7845,69.4,0.0478,25.61,0.1725,0.2884,BCC+FCC
1,1.6665,2.0,4.7195,63.13,0.0486,22.364,0.2014,0.1988,BCC+FCC
4,34.8316,1.85,4.8825,60.915,0.0241,19.5465,0.1042,0.0782,FCC
2,1.4963,1.75,4.4835,65.285,0.0928,36.325,0.561,0.344,IM
2,1.7566,1.85,4.5755,61.855,0.0842,31.647,0.4569,0.3579,IM
1,1.5936,2.0,4.8285,56.32,0.0487,25.076,0.1804,0.3026,BCC+FCC
1,1.8981,2.05,4.6925,57.45,0.0474,27.075,0.1715,0.364,BCC+FCC
1,2.1469,1.95,4.771,55.47,0.047,21.674,0.1902,0.2747,BCC+FCC
1,1.6633,2.0,4.686,71.635,0.0483,26.3445,0.173,0.3251,BCC+FCC
1,4.0365,1.95,4.4975,73.505,0.0347,13.7025,0.1462,0.1132,FCC
3,1.5726,1.75,4.474,53.27,0.0965,33.101,0.5567,0.3665,IM
1,1.8372,2.1,4.6975,66.415,0.0472,25.722,0.1758,0.3628,BCC+FCC
1,5.5645,1.75,4.677,56.17,0.0459,20.604,0.1985,0.1904,BCC+FCC
2,1.5438,1.8,4.5755,59.58,0.0738,30.736,0.357,0.2572,IM
1,1.484,2.05,4.676,73.06,0.0487,20.45,0.1893,0.3011,BCC+FCC
2,1.8148,1.75,4.506,62.67,0.109,32.17,0.5276,0.3186,IM
1,7.834,1.7,4.7455,56.875,0.0483,22.5525,0.1757,0.2416,BCC+FCC
1,1.5108,1.95,4.6025,60.16,0.0484,29.106,0.1924,0.2855,BCC+FCC
2,1.6109,1.75,4.473,66.335,0.0966,38.912,0.5281,0.3274,IM
1,1.8777,2.05,4.7075,61.73,0.0493,28.373,0.1773,0.3644,BCC+FCC
2,6.23,1.9,4.824,72.85,0.0323,19.9,0.1235,0.17,FCC
1,5.0616,1.75,4.87,75.875,0.0354,24.8325,0.1303,0.0877,FCC
3,288.6736,1.65,4.145,40.555,0.0361,13.0395,0.5535,0.3182,BCC
1,2.2929,1.9,4.7145,66.205,0.0475,28.475,0.1666,0.2844,BCC+FCC
1,1.2383,2.15,4.7025,50.545,0.0546,19.083,0.2063,0.3257,BCC+FCC
4,1.7564,1.75,4.5995,65.385,0.1006,35.9435,0.4874,0.275,IM
4,3.282,2.05,4.824,65.485,0.028,20.238,0.1176,0.1752,FCC
1,1.5346,2.05,4.77,50.37,0.0496,19.358,0.1965,0.3191,BCC+FCC
4,2.3377,1.7,4.5675,57.59,0.1208,31.264,0.5434,0.3403,IM
1,3.9703,1.85,4.4925,75.98,0.0348,15.89,0.1454,0.1101,FCC
