Pm,Ω,e/a,EWF,G,ad-e/n,ad-G,δ-e/n,δ-ρ,Phase
1,1.9085,1.95,4.697,66.275,0.0448,23.2425,0.1914,0.1909,BCC+FCC
1,2.2969,1.85,4.6245,67.265,0.0454,26.622,0.1898,0.1888,BCC+FCC
1,2.3523,1.8,4.6955,67.625,0.0458,27.9225,0.1795,0.1685,BCC+FCC
2,1.5284,1.85,4.595,65.6,0.082,33.52,0.3778,0.3173,IM
1,5.1064,1.95,4.525,78.805,0.0278,7.214,0.1191,0.0885,FCC
1,4.0365,1.95,4.4975,73.505,0.0347,13.7025,0.1462,0.1132,FCC
1,6.8362,1.85,4.465,79.705,0.0288,12.035,0.1209,0.088,FCC
1,4.4898,1.9,4.49,73.015,0.0345,16.719,0.1458,0.1139,FCC
1,3.9703,1.85,4.4925,75.98,0.0348,15.89,0.1454,0.1101,FCC
1,4.7564,1.9,4.665,72.585,0.0322,18.361,0.1276,0.0986,FCC
2,2.0235,1.75,4.496,63.9,0.0888,36.02,0.4591,0.3146,IM
3,1.8569,1.75,4.5495,62.24,0.0913,34.668,0.4424,0.2907,IM
3,1.8816,1.7,4.528,64.19,0.0956,36.408,0.4832,0.2787,IM
1,2.5753,1.6,4.465,69.055,0.0648,43.445,0.3819,0.285,IM
2,2.7561,1.85,4.5975,76.02,0.1064,38.95,0.499,0.375,IM
2,1.6186,1.75,4.58,63.585,0.1045,33.8235,0.5012,0.2992,IM
4,1.5986,1.75,4.5625,62.505,0.1053,32.6355,0.526,0.3381,IM
2,1.6671,1.9,4.5705,60.54,0.0884,30.918,0.4176,0.3574,IM
2,1.6095,1.75,4.491,56.335,0.0826,30.8155,0.418,0.3231,IM
2,1.8361,1.7,4.4895,61.405,0.0701,33.8665,0.3875,0.323,IM
2,1.5438,1.8,4.5755,59.58,0.0738,30.736,0.357,0.2572,IM
3,1.7813,1.7,4.5025,61.395,0.1068,31.5235,0.5241,0.3072,IM
2,1.7504,1.9,4.6,64.5,0.0988,35.3,0.4553,0.3742,IM
2,1.5537,1.7,4.507,64.63,0.0981,37.333,0.5322,0.3181,IM
4,3.0291,1.6,4.685,79.52,0.0737,31.48,0.3681,0.3042,IM
2,1.5024,1.85,4.475,62.6,0.1255,31.08,0.6889,0.3136,IM
4,1.7071,1.8,4.575,64.585,0.0714,32.9305,0.3666,0.3554,IM
2,1.2619,1.75,4.5775,63.5,0.1011,32.53,0.4921,0.3319,IM
3,1.4933,1.7,4.508,55.395,0.1017,31.3925,0.5395,0.2838,IM
2,2.1908,1.7,4.4655,64.385,0.0962,34.2435,0.5967,0.3485,IM
2,1.9729,1.7,4.508,63.41,0.0982,35.472,0.5788,0.3226,IM
2,1.9963,1.7,4.486,59.765,0.0805,37.441,0.5141,0.3277,IM
3,2.2277,1.75,4.4845,57.975,0.0739,31.0225,0.4373,0.3297,IM
4,1.9674,1.75,4.466,55.615,0.081,32.2025,0.4885,0.347,IM
3,2.0991,1.7,4.4745,60.175,0.0827,35.355,0.4829,0.3267,IM
2,2.0426,1.7,4.5395,61.65,0.0835,36.31,0.4728,0.302,IM
4,1.6754,1.75,4.528,56.865,0.0888,30.6575,0.4729,0.3002,IM
2,1.4654,1.75,4.477,52.495,0.0928,32.8425,0.5112,0.3151,IM
3,1.4928,1.75,4.4695,52.98,0.0948,32.6,0.5299,0.3218,IM
2,1.5827,1.7,4.543,59.015,0.0972,36.971,0.5127,0.2743,IM
2,1.726,1.75,4.5675,62.94,0.0832,37.026,0.4225,0.341,IM
2,1.8271,1.6,4.4675,57.62,0.0934,32.576,0.5416,0.3202,IM
2,1.8041,1.65,4.475,62.69,0.0966,34.849,0.5434,0.3621,IM
3,1.8696,1.75,4.52,60.44,0.0887,31.522,0.4811,0.3393,IM
3,1.8232,1.75,4.4875,61.815,0.1054,32.0165,0.6247,0.3383,IM
3,1.822,1.75,4.475,61.84,0.1095,31.074,0.6287,0.3335,IM
3,1.641,1.75,4.5125,60.405,0.1113,31.496,0.5925,0.3218,IM
4,1.6191,1.75,4.5725,61.42,0.1111,31.604,0.565,0.3117,IM
3,1.5401,1.6,4.49,59.905,0.0966,33.6765,0.497,0.2935,IM
2,1.5886,1.6,4.4825,60.39,0.0992,33.337,0.5155,0.2956,IM
3,7.8354,1.75,4.7475,65.17,0.0378,21.06,0.1719,0.094,FCC
4,9.4681,1.9,4.8975,64.39,0.0335,22.35,0.1625,0.0874,FCC
4,3.2979,1.95,4.899,63.65,0.0317,20.995,0.1437,0.1328,FCC
1,4.7747,1.9,4.859,57.575,0.0311,19.99,0.1445,0.1326,FCC
1,1.7978,1.95,4.752,67.28,0.0471,20.568,0.1959,0.1923,BCC+FCC
1,4.0731,1.95,4.5115,69.57,0.0325,15.605,0.1396,0.1261,FCC
1,1.9051,1.95,4.7445,65.14,0.0461,21.758,0.1945,0.1921,BCC+FCC
1,3.1902,1.85,4.6995,57.445,0.0444,21.8095,0.1949,0.191,BCC+FCC
4,1.834,1.9,4.6,64.7,0.1269,30.9,0.5515,0.3189,IM
3,2.5557,1.9,4.6175,66.805,0.1236,34.746,0.5397,0.3501,IM
3,1.7475,1.85,4.5875,62.535,0.1124,32.6785,0.4704,0.3884,IM
3,4.959,1.95,4.7825,61.405,0.0368,19.365,0.2057,0.2186,FCC
1,5.1704,1.95,4.6075,74.61,0.0375,10.124,0.2054,0.2253,FCC
1,16.5885,1.9,4.5175,72.245,0.0318,12.6425,0.1424,0.1034,FCC
1,6.3159,1.95,4.555,69.02,0.0307,15.532,0.122,0.095,FCC
1,6.4441,1.95,4.5325,67.53,0.0317,16.401,0.1342,0.1058,FCC
2,2.0175,1.75,4.562,59.34,0.1009,32.392,0.4707,0.2787,IM
4,2.3043,1.7,4.5325,62.005,0.1143,30.7055,0.56,0.3241,IM
4,2.3881,1.9,4.5165,62.005,0.1127,30.696,0.5063,0.3666,IM
2,2.098,1.85,4.4975,62.585,0.118,30.232,0.5429,0.3405,IM
2,2.3809,1.85,4.5175,59.625,0.1177,30.4125,0.5163,0.361,IM
3,68.2754,1.8,4.6575,58.21,0.0349,18.282,0.1797,0.0853,FCC
3,1.9398,1.6,4.5675,64.67,0.126,31.91,0.5732,0.2953,IM
4,1.5329,1.75,4.575,62.93,0.1159,32.24,0.5951,0.328,IM
3,1.6301,1.7,4.595,61.84,0.1196,32.604,0.5604,0.296,IM
3,1.9774,1.7,4.527,57.26,0.0965,33.22,0.5365,0.293,IM
2,2.1706,1.6,4.5975,58.1,0.1145,32.9,0.5396,0.3523,IM
2,2.6074,1.7,4.6075,63.31,0.1143,38.324,0.4973,0.3627,IM
3,2.4576,1.6,4.5725,65.275,0.1115,35.82,0.5712,0.2733,IM
3,2.7498,1.85,4.717,76.63,0.0906,34.114,0.3794,0.4076,IM
3,1.6775,1.8,4.51,65.76,0.0922,34.704,0.4802,0.3348,IM
3,1.5564,1.8,4.5385,61.95,0.1003,34.985,0.5273,0.3152,IM
3,1.5171,1.8,4.601,64.645,0.1015,34.415,0.485,0.3038,IM
2,1.5268,1.85,4.471,57.145,0.1009,32.484,0.5521,0.3282,IM
2,1.5782,1.85,4.501,59.755,0.0999,32.5705,0.505,0.322,IM
2,1.7439,1.75,4.5445,64.83,0.1005,36.443,0.5322,0.2854,IM
3,1.6434,1.8,4.5805,65.715,0.1085,33.175,0.5135,0.2594,IM
3,1.5878,1.8,4.5235,57.67,0.0975,33.731,0.5191,0.3155,IM
2,1.5649,1.8,4.5645,60.665,0.1045,33.888,0.5191,0.2869,IM
4,1.7564,1.75,4.5995,65.385,0.1006,35.9435,0.4874,0.275,IM
3,2.7401,1.85,4.6475,79.165,0.1176,38.2185,0.5423,0.344,IM
3,1.2937,1.85,4.6,61.095,0.1144,31.095,0.5275,0.3044,IM
1,2.1995,2,4.669,66.355,0.0458,18.674,0.1861,0.1626,BCC+FCC
1,1.6665,2,4.7195,63.13,0.0486,22.364,0.2014,0.1988,BCC+FCC
1,1.7827,2,4.768,60.35,0.0476,21.47,0.1907,0.1813,BCC+FCC
1,2.1015,2,4.6155,58.52,0.0446,20.502,0.1843,0.1798,BCC+FCC
3,1.7188,1.85,4.52,64.5,0.1201,30.74,0.5676,0.3371,IM
3,1.6929,1.9,4.555,64.465,0.1191,30.7715,0.5433,0.336,IM
3,1.8207,1.8,4.582,62.77,0.1008,37.541,0.501,0.3517,IM
3,1.5121,1.9,4.542,55.94,0.1061,31.326,0.516,0.3624,IM
3,1.5361,1.8,4.4945,54.84,0.0893,34.302,0.4956,0.3303,IM
2,2.0855,1.8,4.4675,56.18,0.0771,32.072,0.4603,0.3525,IM
2,1.8504,1.8,4.513,58.19,0.0946,30.866,0.5046,0.2856,IM
3,1.8725,1.7,4.5085,61.32,0.0827,39.446,0.5127,0.3105,IM
3,1.8553,1.75,4.54,62.385,0.1156,35.009,0.5983,0.3158,IM
2,1.7311,1.8,4.535,60.275,0.1182,32.055,0.5818,0.3247,IM
3,2.2848,1.85,4.5275,63.545,0.0864,30.983,0.4688,0.3403,IM
2,2.2152,1.85,4.5725,64.65,0.0964,32.005,0.4673,0.3156,IM
2,1.5884,1.8,4.57,60.355,0.1029,31.316,0.5037,0.3063,IM
3,1.6501,1.9,4.53,61.27,0.1108,31.284,0.5023,0.369,IM
3,1.5761,1.7,4.622,63.45,0.1023,36.05,0.5161,0.2693,IM
2,1.5431,1.8,4.5805,62.42,0.1125,32.082,0.6019,0.3055,IM
3,1.5655,1.8,4.616,59.68,0.101,32.196,0.5176,0.363,IM
2,2.0298,1.8,4.47,59.44,0.0706,32.832,0.4701,0.369,IM
2,2.1913,1.75,4.5095,63.175,0.0779,34.2675,0.478,0.3205,IM
2,1.7002,1.8,4.5035,54.51,0.0867,30.545,0.5173,0.3351,IM
2,1.6306,1.8,4.566,57.205,0.0889,31.797,0.4807,0.3231,IM
2,1.5692,1.85,4.5825,65.5,0.088,33.69,0.4615,0.3484,IM
3,1.5639,1.8,4.57,63.395,0.094,37.4435,0.4951,0.3347,IM
2,1.9179,1.8,4.595,66.425,0.0834,35.3225,0.4389,0.3399,IM
3,1.2768,1.8,4.585,60.595,0.1154,30.525,0.5968,0.3316,IM
3,1.6631,1.8,4.565,61.475,0.0962,30.76,0.5131,0.3263,IM
2,1.6561,1.8,4.5625,62.435,0.1019,30.6585,0.553,0.3454,IM
3,1.701,1.75,4.58,65.165,0.0985,33.6615,0.5268,0.3117,IM
2,1.6432,1.8,4.555,60.295,0.1006,30.294,0.5483,0.3456,IM
3,1.5105,1.8,4.6025,60.04,0.0951,31.002,0.4749,0.2742,IM
2,1.8762,1.7,4.4665,55.38,0.0837,31.444,0.5882,0.3584,IM
4,2.1266,1.7,4.555,63.945,0.1017,36.5375,0.567,0.3386,IM
4,2.2732,1.7,4.575,64.975,0.0959,36.0225,0.5214,0.3563,IM
2,2.1016,1.7,4.61,64.5,0.1017,36.26,0.525,0.3415,IM
3,2.3735,1.75,4.475,62.33,0.0852,31.362,0.5187,0.3042,IM
2,15.0831,1.7,4.1715,37.61,0.0413,11.82,0.6004,0.3425,BCC
2,14.5869,1.6,4.2315,43.74,0.0413,12.68,0.5742,0.3412,BCC
1,3.9647,1.8,4.693,72.445,0.0463,17.3725,0.1825,0.1638,BCC+FCC
1,3.3818,1.75,4.6855,77.455,0.0485,16.862,0.1928,0.1665,BCC+FCC
2,1.9026,1.55,4.4745,57.055,0.104,30.8215,0.4932,0.3087,IM
2,1.4963,1.75,4.4835,65.285,0.0928,36.325,0.561,0.344,IM
2,1.8148,1.75,4.506,62.67,0.109,32.17,0.5276,0.3186,IM
4,2.0271,1.75,4.4735,62.585,0.1063,32.085,0.5231,0.3215,IM
1,10.9664,1.75,4.6205,65.715,0.0472,19.272,0.1923,0.1696,BCC+FCC
2,2.0009,1.6,4.534,63.815,0.1211,32.765,0.5831,0.3237,IM
3,1.5726,1.75,4.474,53.27,0.0965,33.101,0.5567,0.3665,IM
3,2.3896,1.55,4.571,61.775,0.1149,33.34,0.4987,0.2924,IM
2,145.1316,1.8,4.124,34.245,0.0399,13.8185,0.6646,0.3915,BCC
4,21.2932,1.6,4.1965,37.09,0.0366,13.431,0.5738,0.3871,BCC
3,1.491,1.7,4.472,60.415,0.098,32.4865,0.6193,0.2948,IM
3,1.658,1.85,4.471,62.93,0.0912,31.91,0.5119,0.3432,IM
2,1.5628,1.85,4.481,64.51,0.0962,32.029,0.5113,0.334,IM
2,1.6591,1.8,4.484,64.42,0.0841,36.178,0.4614,0.3484,IM
2,242.3031,1.65,4.1515,41.225,0.0426,12.39,0.5802,0.3161,BCC
2,14.8249,1.8,4.133,30.82,0.0417,11.088,0.5007,0.3463,BCC
3,30.6429,1.75,4.13,36.96,0.0383,14.246,0.5505,0.3575,BCC
3,1.579,1.85,4.497,60.215,0.0794,30.538,0.4764,0.3253,IM
2,17.9352,1.65,4.152,37.68,0.0381,13.796,0.4267,0.3552,BCC
2,78.6901,1.75,4.2155,33.37,0.0423,13.778,0.3594,0.4064,BCC
2,199.412,1.65,4.175,42.215,0.0429,13.911,0.4698,0.3359,BCC
4,21.0171,1.8,4.159,41.43,0.038,15.529,0.4774,0.4049,BCC
2,18.6313,1.75,4.1365,38.525,0.04,12.735,0.4902,0.3717,BCC
4,29.3679,1.75,4.194,46.495,0.0464,14.5845,0.5144,0.3846,BCC
3,14.2752,1.65,4.174,40.665,0.0331,12.602,0.4117,0.3763,BCC
2,34.9533,1.8,4.188,36.725,0.04,15.415,0.409,0.4544,BCC
4,30.6759,1.75,4.1905,35.325,0.0386,14.015,0.3877,0.418,BCC
4,20.4714,1.75,4.168,40.7,0.0436,13.4,0.4895,0.399,BCC
4,28.7766,1.65,4.218,40.435,0.0394,11.9045,0.4149,0.4207,BCC
2,23.4074,1.65,4.218,44.355,0.0408,13.4815,0.45,0.4055,BCC
4,24.5588,1.8,4.1245,33.355,0.0467,9.9815,0.4995,0.3952,BCC
3,32.5698,1.75,4.1895,36.48,0.0444,12.86,0.4313,0.4319,BCC
3,38.3107,1.75,4.215,33.89,0.0461,11.929,0.3777,0.4246,BCC
2,25.47,1.75,4.2265,35.035,0.0452,12.8185,0.3825,0.4755,BCC
4,19.0402,1.75,4.2415,37.985,0.0416,15.195,0.3817,0.5111,BCC
